,Avg. $/ML,Avg. Annual Profit ($),Avg. Annual Profit ($M),Avg. Dryland Area (Ha),Avg. GPWUI,Avg. IWUI,Avg. Irrigated Area (Ha),Avg. ML,Avg. ML/Ha,Income Volatility,Total GW Used (ML),Total Rainfall (mm),Total SW Used (ML),SW Allocation Index,gw_trigger_current_rules,gw_trigger_proposed_rules,gw_trigger_norm_dist,Ecology Index,Recreation Index,names
3567,18.3969285042,71422218.7576,71.4222187576,0.668026835279,0.562422552756,1.55525077024,0.331973164721,323524.199258,1.52332405889,0.371461046762,18514986.3845,129436.477156,42450682.5955,1.0,0.404378932413,0.56393342805,0.17991676268,0.395000026763,0.739219250401,best_case_rcp45_2016-2045 (usual)
3568,36.3557301211,51616507.2876,51.6165072876,0.87840205541,0.577113414774,0.559936464891,0.12159794459,118313.553131,0.477767809318,0.687161295186,2000742.54224,129436.477156,5003048.53522,0.996195725612,0.408260604831,0.562106758677,0.40863587855,0.432493995267,0.749883809651,best_case_rcp45_2016-2045 (usual)
3569,17.6549330557,69921107.8492,69.9211078492,0.674962869444,0.566760933975,1.4931889543,0.325037130556,330035.745197,1.48268253144,0.385682998062,17323705.4206,129436.477156,40775636.0703,1.0,0.403127325621,0.55507069887,0.168057589996,0.397429401929,0.734037162811,best_case_rcp45_2016-2045 (usual)
3570,36.4726056323,61226739.1836,61.2267391836,0.843621967572,0.569716405462,1.0521383866,0.156378032428,139892.069043,1.00943034003,0.54141175572,5175455.09925,129436.477156,13854692.7444,1.0,0.36068263311,0.492963940193,0.0529448038588,0.412948671117,0.744855768066,best_case_rcp45_2016-2045 (usual)
3571,40.6132206792,52318772.688,52.318772688,0.868276957465,0.582506252229,0.749745966786,0.131723042535,107351.686251,0.391362351164,0.686095094966,1331888.39308,129436.477156,4882964.62163,1.0,0.34939280157,0.476557743049,0.12332709267,0.408709352401,0.766410407094,best_case_rcp45_2016-2045 (usual)
3572,27.8730359043,62818816.9587,62.8188169587,0.823277505474,0.560460289448,0.955520215251,0.176722494526,187812.387255,1.27768072829,0.524853794657,8998451.79012,129436.477156,18222558.5951,0.999432581665,0.381435626818,0.521344969894,0.0910551394603,0.408745944597,0.743131457033,best_case_rcp45_2016-2045 (usual)
3573,31.7156509997,58336556.3179,58.3365563179,0.870721994777,0.561450065833,0.735511650878,0.129278005223,153280.148442,1.47635278032,0.527243591021,9395195.57717,129436.477156,13614181.0227,0.997653633434,0.485784114742,0.666666666667,0.528064373651,0.462805301762,0.744164063761,best_case_rcp45_2016-2045 (usual)
3574,33.9982895118,62123325.0025,62.1233250025,0.840794684209,0.56611777468,0.936975343801,0.159205315791,152270.711984,1.15889904345,0.538417698054,8527506.40366,129436.477156,13715486.9849,0.997884192395,0.392894594412,0.538190920777,0.133804250967,0.428720733896,0.738636073389,best_case_rcp45_2016-2045 (usual)
3575,29.1280932928,54253553.3137,54.2535533137,0.835172247231,0.55490609296,1.02741533561,0.164827752769,155215.42716,1.35485971755,0.648606913873,9379997.5805,129436.477156,17542461.9002,0.993917654318,0.295709018334,0.454333265679,-0.193782516245,0.388216061122,0.733749578817,best_case_rcp45_2016-2045 (usual)
3576,27.0818164629,70882667.3821,70.8826673821,0.752852616655,0.599114542704,1.06433001309,0.247147383345,218112.730976,0.889213608724,0.382985036187,8566889.72612,129436.477156,17927393.9001,0.977009890125,0.3686235708,0.508862729179,0.148177459916,0.411997314675,0.719357079678,best_case_rcp45_2016-2045 (usual)
3577,25.7453409058,68044329.4584,68.0443294584,0.73012127773,0.579574978189,1.61164040999,0.26987872227,220248.036681,0.770467080889,0.539343733927,5634813.79342,129436.477156,19432788.5595,0.989713369602,0.383262296191,0.528414856911,0.140121207255,0.400464965983,0.725949451586,best_case_rcp45_2016-2045 (usual)
3578,45.5691801113,52754399.3727,52.7543993727,0.872420303037,0.550589936805,1.27319889423,0.127579696963,96473.0973213,1.61136013731,0.6017015213,9053222.93356,129436.477156,15730368.7701,1.0,0.473547121304,0.666666666667,0.510626530231,0.476162700042,0.747790617291,best_case_rcp45_2016-2045 (usual)
3579,,47342352.2128,47.3423522128,1.0,0.601737899065,0.0,0.0,0.0,0.0,0.682019409686,0.0,129436.477156,0.0,1.0,0.5,0.666666666667,0.839588690456,0.56594483955,0.857255813538,best_case_rcp45_2016-2045 (usual)
3580,22.5615067522,62869249.1847,62.8692491847,0.770690006812,0.556172593337,1.05356853686,0.229309993188,232214.282329,1.17387326916,0.542876399041,10613357.368,129436.477156,21838103.9662,1.0,0.415964752047,0.570868006224,0.366068747267,0.416106360383,0.744125896958,best_case_rcp45_2016-2045 (usual)
3581,24.707630483,66020054.8149,66.0200548149,0.752789261354,0.573804098344,1.38478245772,0.247210738646,222670.937157,0.913748897139,0.520540533504,6314143.11997,129436.477156,20918153.0614,1.0,0.358137135512,0.489919491239,-0.0287805260605,0.382736854934,0.745977019447,best_case_rcp45_2016-2045 (usual)
3582,36.7517394548,54558640.1533,54.5586401533,0.862104338395,0.587724635967,0.960292447053,0.137895661605,123709.88186,0.70991157817,0.552342613653,3749950.96116,129436.477156,8051758.6944,1.0,0.499112035722,0.666666666667,0.567354500975,0.475705670994,0.782336675306,best_case_rcp45_2016-2045 (usual)
3583,22.8486439237,67840199.6247,67.8401996247,0.714528769523,0.565835033934,1.7866266884,0.285471230477,247426.061152,1.46397478968,0.40614987548,13374131.3904,129436.477156,37009098.9318,1.0,0.405241526284,0.558622555984,0.184038366648,0.404516094986,0.735297878371,best_case_rcp45_2016-2045 (usual)
3584,26.0672040347,66575451.5384,66.5754515384,0.790493062778,0.581918934836,0.983586239201,0.209506937222,212832.73371,1.0735381315,0.455918344267,7208332.92692,129436.477156,19906438.4365,0.986196402237,0.47356403491,0.666666666667,0.524161072379,0.443669685261,0.723183737236,best_case_rcp45_2016-2045 (usual)
3585,22.7381059948,70200256.2447,70.2002562447,0.71276289979,0.569828327725,1.82936706751,0.28723710021,257278.304318,1.16771872667,0.488981352944,13434192.9962,129436.477156,27001867.9575,0.976075121585,0.382399702321,0.524389418849,0.117441018783,0.397824908268,0.71331608989,best_case_rcp45_2016-2045 (usual)
3586,24.1379302807,71378903.191,71.378903191,0.758125339586,0.587868937813,0.999229485551,0.241874660414,246427.173474,1.0057117632,0.389598689312,8697105.55714,129436.477156,20628971.1556,0.976338028357,0.376327718016,0.517590149516,0.140759719365,0.40699392719,0.714959494944,best_case_rcp45_2016-2045 (usual)
3587,31.2508521736,56083943.5126,56.0839435126,0.811134006036,0.573638076431,1.26979939131,0.188865993964,149553.104453,0.988513533636,0.528134484175,7469079.31205,129436.477156,15038378.8742,1.0,0.385258101617,0.531797577972,0.13704238564,0.429026734903,0.761750121316,best_case_rcp45_2016-2045 (usual)
3588,26.9425053534,63705139.4117,63.7051394117,0.803057083511,0.537809626321,1.30961248748,0.196942916489,197040.384627,1.88941342486,0.511766959832,17446706.6769,129436.477156,27413102.8928,0.977502901766,0.457792097964,0.63794736486,0.466908005035,0.452422773217,0.71200849533,best_case_rcp45_2016-2045 (usual)
3589,44.227790789,62785632.6461,62.7856326461,0.875651710111,0.597034911139,0.541394466255,0.124348289889,118299.737801,0.468646664626,0.554042304806,1868023.20498,129436.477156,5157447.24274,1.0,0.412742710236,0.56731614911,0.432265564221,0.446716056163,0.754221219704,best_case_rcp45_2016-2045 (usual)
3590,46.9804740719,63633962.1977,63.6339621977,0.868374736239,0.597221119672,0.658102957259,0.131625263761,112873.066692,0.431029302724,0.558236053858,1329441.47751,129436.477156,5510243.73198,0.997041700523,0.5,0.666666666667,0.698085023169,0.491327990618,0.746649623711,best_case_rcp45_2016-2045 (usual)
3591,22.090323772,62847474.4672,62.8474744672,0.764285341315,0.542782237788,1.31925056389,0.235714658685,237085.232113,1.65366214067,0.541331406663,18725240.6177,129436.477156,28266706.3309,0.99185763818,0.460354509167,0.650801704891,0.49139547104,0.434553873847,0.729186171233,best_case_rcp45_2016-2045 (usual)
3592,19.8964949573,75507145.4583,75.5071454583,0.588172130968,0.584678679386,2.34590893008,0.411827869032,316249.778417,1.08872588136,0.39021464518,13564075.4387,129436.477156,40489489.7287,0.998237653924,0.435423854949,0.60175224951,0.436184171354,0.414122469368,0.726869847746,best_case_rcp45_2016-2045 (usual)
3593,36.4287707775,62442203.7142,62.4422037142,0.847601661883,0.567889090347,0.920230462454,0.152398338117,142840.860812,1.06863380447,0.531307342005,6017847.50137,129436.477156,13615719.2447,1.0,0.5,0.666666666667,0.552547219104,0.47506500362,0.770544882852,best_case_rcp45_2016-2045 (usual)
3594,18.4935474436,69089996.7914,69.0899967914,0.673398311087,0.563734322929,1.84482118533,0.326601688913,311324.787749,1.46957324806,0.414642058742,14600039.6378,129436.477156,43262797.9466,1.0,0.397528922265,0.551890941073,0.180661504903,0.391702955203,0.735917021711,best_case_rcp45_2016-2045 (usual)
3595,24.5754711192,68664641.9483,68.6646419483,0.738413309678,0.575564073078,1.23509883571,0.261586690322,232835.963467,0.890599612518,0.52732300251,8505175.10821,129436.477156,19580716.0662,0.987360173935,0.377537040796,0.516034097828,0.05831998812,0.398671019941,0.723557807778,best_case_rcp45_2016-2045 (usual)
3596,21.8332526236,65120054.1899,65.1200541899,0.761782856342,0.56291419353,1.06324952477,0.238217143658,248550.743953,1.06909434198,0.526531939022,9101281.96644,129436.477156,21601597.5158,1.0,0.42142784656,0.578039374873,0.370226044504,0.422189656639,0.749011215981,best_case_rcp45_2016-2045 (usual)
3597,17.7074989071,74504198.4548,74.5041984548,0.622061507122,0.570772537891,1.77264229169,0.377938492878,350624.514345,1.37488362281,0.35123422643,20135707.6805,129436.477156,42507953.1518,0.99486395344,0.395177931128,0.543231175157,0.137096544836,0.395867297164,0.722125961522,best_case_rcp45_2016-2045 (usual)
3598,22.791931154,69903642.8955,69.9036428955,0.69222806388,0.568290207263,1.93020198097,0.30777193612,255586.221951,1.39716415629,0.504392548346,18537128.0704,129436.477156,33303053.7246,1.0,0.345265881875,0.47165279751,-0.00192380733238,0.382582004679,0.742125628898,best_case_rcp45_2016-2045 (usual)
3599,18.0886715405,75350085.443,75.350085443,0.634372096822,0.573360962049,1.77609764175,0.365627903178,347132.943005,1.33891782002,0.368205324086,16401089.0288,129436.477156,42616751.8882,1.0,0.433791692037,0.600162370611,0.447387063909,0.413911393147,0.735234929318,best_case_rcp45_2016-2045 (usual)
3600,20.8009475799,60511321.1424,60.5113211424,0.733742208902,0.57994341698,1.21859003944,0.266257791098,242422.133696,0.854398847887,0.52308112115,8201905.89868,129436.477156,19223498.6566,1.0,0.403753129017,0.556559096137,0.173693534433,0.414661870579,0.752423439385,best_case_rcp45_2016-2045 (usual)
3601,20.910015923,71536220.2184,71.5362202184,0.710372985105,0.559592665586,1.54446325579,0.289627014895,285095.511492,1.62622527765,0.376401913904,18929673.0323,129436.477156,37852216.3499,1.0,0.392564779108,0.539611663622,0.144601813219,0.40029392769,0.74400714107,best_case_rcp45_2016-2045 (usual)
3602,24.9019241914,70085317.6401,70.0853176401,0.719348672181,0.577356765748,1.70648206749,0.280651327819,234537.82494,0.769019692106,0.525411690151,5055404.92157,129436.477156,20963836.2111,0.990233642451,0.375143765645,0.520296326365,0.1444373268,0.396739913112,0.726850533969,best_case_rcp45_2016-2045 (usual)
3603,,47144833.928,47.144833928,1.0,0.601737899065,0.0,0.0,0.0,0.0,0.684876802379,0.0,129436.477156,0.0,1.0,0.5,0.666666666667,0.839588690456,0.56594483955,0.857255813538,best_case_rcp45_2016-2045 (usual)
3604,34.6833433888,63957390.8523,63.9573908523,0.792494966043,0.569610874311,1.61856053313,0.207505033957,153669.803723,0.989652506147,0.567926464706,5887496.3772,129436.477156,18869698.1742,0.991535079063,0.413224747987,0.57509640755,0.408404103212,0.434977532963,0.728042670368,best_case_rcp45_2016-2045 (usual)
3605,42.1586585992,63266870.0931,63.2668700931,0.883462050968,0.594584334637,0.505938854838,0.116537949032,125057.090277,0.507475783267,0.531084193239,1795641.32941,129436.477156,5334083.30868,1.0,0.391786753264,0.537345240511,0.150254167042,0.432255361348,0.765558591969,best_case_rcp45_2016-2045 (usual)
3606,24.4418958635,68296389.2819,68.2963892819,0.741638684072,0.576002269288,1.47466989114,0.258361315928,232852.877096,0.825052814334,0.530557142692,5234007.49329,129436.477156,20463991.1455,0.982964854458,0.37445876463,0.517996076044,0.164458616534,0.390231502822,0.721099238987,best_case_rcp45_2016-2045 (usual)
3607,36.8378113023,52748079.3235,52.7480793235,0.863349540884,0.579868587571,0.869710251427,0.136650459116,119325.03918,0.598118923958,0.672408062583,3656248.9767,129436.477156,6197209.76191,1.0,0.39183749408,0.537717339828,0.153829714285,0.428257567681,0.753751896002,best_case_rcp45_2016-2045 (usual)
3608,20.7750803486,68266938.3868,68.2669383868,0.717582429363,0.558674617375,1.53471371598,0.282417570637,273833.431052,1.68468330672,0.363871087124,18254544.2214,129436.477156,39104254.7667,1.0,0.372505243218,0.514072119613,0.102639687519,0.390314186654,0.74351546146,best_case_rcp45_2016-2045 (usual)
3609,33.8460376035,53859260.1104,53.8592601104,0.832567814723,0.583328670747,1.04792611136,0.167432185277,132608.482223,0.676954248889,0.643849988566,4837004.90522,129436.477156,8827324.65193,1.0,0.407178134091,0.560415398146,0.383551253338,0.425727307238,0.778134230762,best_case_rcp45_2016-2045 (usual)
3610,42.1331539111,65500382.8236,65.5003828236,0.860333515886,0.601813257978,0.727272800912,0.139666484114,129550.359482,0.545780766124,0.507216929913,2809276.05157,129436.477156,6380406.11207,1.0,0.476439347811,0.666666666667,0.506859869527,0.459249220104,0.762475690293,best_case_rcp45_2016-2045 (usual)
3611,37.3241683032,64911636.3924,64.9116363924,0.824995910684,0.576151415336,1.03943729672,0.175004089316,144927.624073,0.930631254711,0.551002977056,7070177.82191,129436.477156,12564143.5301,0.987441685946,0.402975103173,0.55172180502,0.160452431902,0.432470883029,0.726352397521,best_case_rcp45_2016-2045 (usual)
3612,24.2976991452,69032655.6015,69.0326556015,0.781493089946,0.582600028168,0.820570501319,0.218506910054,236759.919767,1.11215711406,0.381953757099,9642784.09348,129436.477156,19654096.6808,0.993907598984,0.474274406332,0.666666666667,0.538637623146,0.439354477846,0.736988739687,best_case_rcp45_2016-2045 (usual)
3613,31.8981927006,62131311.8072,62.1313118072,0.823239553014,0.556869222568,1.03674148004,0.176760446986,162316.698186,1.27117626033,0.543343439331,10097884.9153,129436.477156,16990363.8178,1.0,0.417850619038,0.573066774914,0.363203879404,0.4427788722,0.744335116277,best_case_rcp45_2016-2045 (usual)
3614,39.8273008514,52793089.8406,52.7930898406,0.859073942505,0.582006549977,0.807803499737,0.140926057495,110462.523428,0.391420384915,0.686947468402,1418042.56374,129436.477156,5232005.83231,1.0,0.305366686963,0.455686354103,-0.142412445913,0.402314638876,0.75547840049,best_case_rcp45_2016-2045 (usual)
3615,43.3371604606,63168096.4826,63.1680964826,0.877451681166,0.595797902646,0.518412181392,0.122548318834,121466.380913,0.492800046043,0.542368644628,1721636.69238,129436.477156,5558979.90466,1.0,0.454925241865,0.63791353765,0.435463429742,0.456705539841,0.764048018226,best_case_rcp45_2016-2045 (usual)
3616,23.8831447822,65837949.1417,65.8379491417,0.757285560743,0.567029548581,1.13246544664,0.242714439257,229722.501448,1.03024799138,0.523063002287,8904348.62631,129436.477156,21241495.8236,1.0,0.433571815168,0.599688789662,0.399812492521,0.421251869726,0.747109816405,best_case_rcp45_2016-2045 (usual)
3617,25.3503709022,72526752.2819,72.5267522819,0.700485911379,0.591632766436,1.82492960604,0.299514088621,238414.50079,1.12058001717,0.366411916942,13352673.5364,129436.477156,27109591.7442,1.0,0.390746566538,0.539002773831,0.172884470734,0.411410555634,0.741042728514,best_case_rcp45_2016-2045 (usual)
3618,41.7293692087,61784317.7923,61.7843177923,0.893636674144,0.588371599469,0.384290687156,0.106363325856,123382.961377,0.614201627789,0.526389404517,2385745.18164,129436.477156,5490023.2033,1.0,0.5,0.666666666667,0.638379421812,0.484468048692,0.761999619378,best_case_rcp45_2016-2045 (usual)
3619,23.3580247237,62137834.9682,62.1378349682,0.736793560917,0.579891600702,1.36694321131,0.263206439083,221686.25024,0.98348499663,0.494684429874,9926394.64707,129436.477156,21280770.0156,1.0,0.479652932819,0.666666666667,0.513141808377,0.440596911949,0.763489454872,best_case_rcp45_2016-2045 (usual)
3620,20.6076161519,57386270.3444,57.3862703444,0.772832927609,0.560857513717,1.11455701455,0.227167072391,232059.310505,1.09077929432,0.572206793764,8069538.22675,129436.477156,21803014.0837,1.0,0.5,0.666666666667,0.68089930982,0.460177378174,0.767079645036,best_case_rcp45_2016-2045 (usual)
3621,16.9986102108,72280574.6144,72.2805746144,0.657275818867,0.549787174661,1.50029295791,0.342724181133,354345.51079,1.63765682257,0.370349072563,24075515.7949,129436.477156,43588490.7972,1.0,0.370492524186,0.508828901969,0.033311214765,0.381666184436,0.736314995076,best_case_rcp45_2016-2045 (usual)
3622,24.4844261589,64973474.9727,64.9734749727,0.76423686621,0.571103377389,1.31863806127,0.23576313379,221138.784817,0.963317335144,0.525966346887,6244471.0542,129436.477156,21135648.1761,1.0,0.359777755226,0.492558013666,-0.0155036709034,0.380937737465,0.749422958474,best_case_rcp45_2016-2045 (usual)
3623,,46898155.9542,46.8981559542,1.0,0.601737899065,0.0,0.0,0.0,0.0,0.688479161972,0.0,129436.477156,0.0,1.0,0.5,0.666666666667,0.839588690456,0.56594483955,0.857255813538,best_case_rcp45_2016-2045 (usual)
3624,22.8969135473,68380948.6842,68.3809486842,0.740694280582,0.569481543966,1.20241846614,0.259305719418,248872.511947,0.966963577252,0.514805079994,8633287.98081,129436.477156,21594911.2226,1.0,0.367828631351,0.503484202693,-0.0202893611469,0.383606190018,0.745516734863,best_case_rcp45_2016-2045 (usual)
3625,39.389991494,57669289.2011,57.6692892011,0.827235562046,0.604539156054,1.04471353438,0.172764437954,122004.953995,0.458800462999,0.513465919923,3557057.30025,129436.477156,5998769.35494,1.0,0.386746498884,0.529835599756,0.106969610906,0.443399141271,0.787990483305,best_case_rcp45_2016-2045 (usual)
3626,34.9787322379,60415146.4644,60.4151464644,0.835329995409,0.558796251089,1.21752049872,0.164670004591,143933.047786,1.30988214238,0.541730915597,8065331.9545,129436.477156,17938465.994,0.998175578516,0.352225830458,0.482376023273,0.0419152367564,0.421285713471,0.739574818938,best_case_rcp45_2016-2045 (usual)
3627,25.4065358297,65976993.0703,65.9769930703,0.746766428346,0.575119169388,1.36257365201,0.253233571654,216404.26671,0.870446624163,0.545168308064,6976016.35122,129436.477156,19597773.0906,0.996401227926,0.296563155402,0.450443136459,-0.246350184228,0.370394820746,0.736138404567,best_case_rcp45_2016-2045 (usual)
3628,41.5284034123,63628855.1061,63.6288551061,0.878771689437,0.59479669062,0.495112825406,0.121228310563,127681.397706,0.51547653457,0.536042565911,2069045.7069,129436.477156,5464562.26374,0.998466702006,0.350559840336,0.479060956634,0.0726870903527,0.418931667304,0.750316182481,best_case_rcp45_2016-2045 (usual)
3629,23.0368045898,68666913.3605,68.6669133605,0.712455951038,0.568617485779,1.67784784793,0.287544048962,248395.68169,1.28116695194,0.520466339851,16137475.7502,129436.477156,28274508.2866,0.97665398056,0.430383600568,0.596509031865,0.415256704408,0.422882559197,0.713266069413,best_case_rcp45_2016-2045 (usual)
3630,17.6285906744,74651482.2273,74.6514822273,0.646914340363,0.568222964358,1.55780565455,0.353085659637,352890.197928,1.42864729926,0.365539336097,19623982.4312,129436.477156,41188841.0369,1.0,0.357528245721,0.489851836818,-0.0233068890285,0.374036214644,0.739919880114,best_case_rcp45_2016-2045 (usual)
3631,18.9903826203,73303978.9379,73.3039789379,0.63796382937,0.578204217742,1.77790443302,0.36203617063,321671.502552,1.29151189407,0.38615466076,18379552.1867,129436.477156,37989461.5888,1.0,0.328597523848,0.447770786821,-0.16617499264,0.364795399051,0.73383902366,best_case_rcp45_2016-2045 (usual)
3632,19.2022700286,75835157.7603,75.8351577603,0.620380339956,0.580876214232,2.02089257179,0.379619660044,329106.739496,1.23432412236,0.369926058434,14968344.0263,129436.477156,41521187.9071,1.0,0.460168459509,0.639469589338,0.497658311104,0.423659840924,0.735908022547,best_case_rcp45_2016-2045 (usual)
3633,25.6916630921,66488476.8672,66.4884768672,0.751168269548,0.575581248081,1.41779267381,0.248831730452,215661.648128,0.875060257465,0.531301181414,5866400.15999,129436.477156,20383870.3743,1.0,0.398645220215,0.550470198227,0.382337037167,0.406650557535,0.741366256171,best_case_rcp45_2016-2045 (usual)
3634,21.6459858753,61544256.2017,61.5442562017,0.731122715373,0.56341144672,1.67367374395,0.268877284627,236934.831536,1.57896978432,0.497539660252,16524069.9192,129436.477156,34658017.7865,1.0,0.392835396793,0.539611663622,0.179580874002,0.408377107627,0.740333795821,best_case_rcp45_2016-2045 (usual)
3635,20.228047525,63594054.2636,63.5940542636,0.759548055505,0.545371624311,1.24101011806,0.240451944495,261987.941022,1.5005369219,0.508957221168,13405555.4534,129436.477156,30092019.3222,0.996382585776,0.360851769163,0.496143697991,0.0413449004952,0.388493527529,0.730885049361,best_case_rcp45_2016-2045 (usual)
3636,263.309942562,47733337.2591,47.7333372591,0.971344319845,0.590650163519,0.366758898289,0.0286556801552,15106.8283492,0.28485969335,0.679397857671,400545.189886,129436.477156,583537.941313,1.0,0.413250118395,0.570800351803,0.386438105041,0.484552713762,0.848082582845,best_case_rcp45_2016-2045 (usual)
3637,19.9514314262,68539180.0709,68.5391800709,0.734196868759,0.531740437694,1.54629314204,0.265803131241,286275.115665,2.08309016138,0.43617739861,23452951.3018,129436.477156,43298117.5593,0.970400496816,0.354898180096,0.487889858602,0.00928346475517,0.387595059047,0.702540651253,best_case_rcp45_2016-2045 (usual)
3638,18.9030745123,70766352.1603,70.7663521603,0.665226130064,0.563774746832,1.80308035704,0.334773869936,311970.204081,1.38755641373,0.415108253114,13517824.7769,129436.477156,42482721.79,0.978700122132,0.414104255463,0.575130234761,0.433443109066,0.399509744801,0.712886243517,best_case_rcp45_2016-2045 (usual)
3639,19.3489235893,74227179.6095,74.2271796095,0.615278944219,0.578992655553,1.92163809537,0.384721055781,319686.946524,1.25412449595,0.349083465099,17776446.2743,129436.477156,40390554.4035,0.999071496372,0.433182802246,0.601109532508,0.408409569162,0.413634467177,0.732454045424,best_case_rcp45_2016-2045 (usual)
3640,24.117896162,67006410.7225,67.0064107225,0.741973766173,0.576064900143,1.23340678752,0.258026233827,231523.824578,0.885434368751,0.53399874765,8136694.44027,129436.477156,19406245.9804,0.995721498372,0.416404505784,0.572187267438,0.134475268377,0.41568826634,0.735200071346,best_case_rcp45_2016-2045 (usual)
3641,20.4062415944,63834572.6419,63.8345726419,0.785459677556,0.519721461568,1.05676081733,0.214540322444,260682.38463,2.26633231493,0.429224487626,22518442.3381,129436.477156,36098422.2221,0.982917067212,0.440489479738,0.613219673906,0.464209640928,0.426016641781,0.717253697602,best_case_rcp45_2016-2045 (usual)
3642,41.195340192,63067294.9955,63.0672949955,0.862227343069,0.590589790597,0.539342689754,0.137772656931,127577.728252,0.60884281057,0.529235240207,3123433.35877,129436.477156,6989060.7063,1.0,0.415524998309,0.573912455179,0.413327455674,0.443530022596,0.77346765091,best_case_rcp45_2016-2045 (usual)
3643,39.1606725103,51709388.1614,51.7093881614,0.85861528149,0.582061944001,0.861582756344,0.14138471851,110036.815098,0.384735027789,0.701727021005,1359300.62029,129436.477156,5198440.42875,1.0,0.290956295244,0.445267573236,-0.181762352284,0.397144341434,0.754450316866,best_case_rcp45_2016-2045 (usual)
3644,22.6865327687,68111585.2844,68.1115852844,0.749854422139,0.5716686445,1.18586597426,0.250145577861,250190.961229,0.931084756543,0.522630892148,8247186.44974,129436.477156,19831197.6116,0.974841642816,0.370484067384,0.506427170016,0.0463897548005,0.38969319257,0.715396206484,best_case_rcp45_2016-2045 (usual)
3645,23.0718430628,58274785.9638,58.2747859638,0.765107412226,0.575061212526,1.17804803787,0.234892587774,210483.061558,0.910740802664,0.548762426194,8234045.95734,129436.477156,17556121.9966,1.0,0.431449157702,0.601380150193,0.475828376186,0.42425084442,0.760242965917,best_case_rcp45_2016-2045 (usual)
3646,25.8251811486,64713947.1385,64.7139471385,0.754092364744,0.574891055698,1.4369393399,0.245907635256,208820.565369,0.884068490998,0.548803637026,6200496.55818,129436.477156,20008354.905,1.0,0.423981800961,0.596576686286,0.461959096632,0.414060854352,0.743181323014,best_case_rcp45_2016-2045 (usual)
3647,19.0726187806,66485288.4969,66.4852884969,0.720381636776,0.539853096454,1.46621435146,0.279618363224,290491.870665,1.74948602178,0.471905440668,20459364.6597,129436.477156,38515401.8176,0.979074846657,0.379160746905,0.519653609363,0.122423638526,0.389520743883,0.713700479041,best_case_rcp45_2016-2045 (usual)
3648,16.854274601,74070830.7697,74.0708307697,0.645771080648,0.564335705011,1.67786899021,0.354228919352,366231.675758,1.45221349922,0.377820283185,18535038.7419,129436.477156,43481074.9954,0.998205385996,0.386941005345,0.529970908599,0.13583094077,0.393333733699,0.72947767881,best_case_rcp45_2016-2045 (usual)
3649,24.5941312604,65674164.4427,65.6741644427,0.751706893071,0.571742192046,1.29010400098,0.248293106929,222526.544197,0.944083803639,0.535397906296,7189580.68424,129436.477156,21069971.3912,0.99947816819,0.446925106556,0.617109803126,0.453239857823,0.424502246175,0.739237149268,best_case_rcp45_2016-2045 (usual)
3650,23.7372521465,60057911.5161,60.0579115161,0.733662222594,0.580924984253,1.39094684332,0.266337777406,210842.684267,0.799803212605,0.53217557196,7385658.88682,129436.477156,18294989.1849,1.0,0.4021040525,0.557641566876,0.383361489213,0.408003596579,0.765674810913,best_case_rcp45_2016-2045 (usual)
3651,35.3802794302,51455498.2696,51.4554982696,0.87193170861,0.57899068783,0.658696036142,0.12806829139,121196.278215,0.432647142914,0.694792534554,1566365.02406,129436.477156,5113466.65954,1.0,0.326745484067,0.469454028821,-0.0646487985845,0.403080000413,0.769866509691,best_case_rcp45_2016-2045 (usual)
3652,24.695686976,70158376.281,70.158376281,0.768193385551,0.581878561605,1.31923268702,0.231806614449,236743.013565,1.14059340023,0.386236900983,10934564.828,129436.477156,20940181.8733,0.991991734673,0.414146539476,0.573134429335,0.478621865873,0.424803505225,0.735335237674,best_case_rcp45_2016-2045 (usual)
3653,25.034095432,69012916.3716,69.0129163716,0.766220199727,0.59758483498,1.06881118219,0.233779800273,229729.745176,0.920046634635,0.36624711323,7152370.88453,129436.477156,18777890.1167,1.0,0.434104593735,0.599993234558,0.39532538964,0.422035945809,0.760509054412,best_case_rcp45_2016-2045 (usual)
3654,17.5257629382,75582758.332,75.582758332,0.627415896182,0.572351140113,1.66806049917,0.372584103818,359388.816142,1.38474265806,0.343516003585,19435112.7036,129436.477156,42763895.1049,0.994583635402,0.39295379203,0.539983762939,0.111893689491,0.39748184295,0.726747575723,best_case_rcp45_2016-2045 (usual)
3655,34.2385127302,57277154.4631,57.2771544631,0.854237223834,0.576957038065,0.804032659252,0.145762776166,139407.229597,1.18766985277,0.475756458684,8529859.10634,129436.477156,12340620.4223,1.0,0.5,0.666666666667,0.593719412212,0.482361283554,0.760216616871,best_case_rcp45_2016-2045 (usual)
3656,32.9477109599,53752986.225,53.752986225,0.842960580519,0.566597841193,1.050469391,0.157039419481,135955.287583,0.971110081332,0.665753614475,6346759.41344,129436.477156,12038391.862,1.0,0.349815641702,0.478079967526,-0.06142109335,0.402601187106,0.787742890964,best_case_rcp45_2016-2045 (usual)
3657,44.0773924598,63186388.6533,63.1863886533,0.876121146982,0.596647255748,0.524039166207,0.123878853018,119461.068224,0.479188239031,0.549044756755,1982134.19643,129436.477156,5174245.74622,0.998622305012,0.385503348894,0.528516338543,0.154307988751,0.437387664584,0.750520339273,best_case_rcp45_2016-2045 (usual)
