,Avg. $/ML,Avg. Annual Profit ($),Avg. Annual Profit ($M),Avg. Dryland Area (Ha),Avg. GPWUI,Avg. IWUI,Avg. Irrigated Area (Ha),Avg. ML,Avg. ML/Ha,Income Volatility,Total GW Used (ML),Total Rainfall (mm),Total SW Used (ML),SW Allocation Index,gw_trigger_norm_dist,gw_trigger_proposed_rules,gw_trigger_current_rules,Ecology Index,Recreation Index
332,37.1580653255,23553044.0437,23.5530440437,0.928408881233,0.527027986894,0.951290545429,0.0715911187669,52821.7401287,1.14920530526,1.53164177918,2685297.46725,99021.0073923,7233221.66344,69.3488361828,0.477464711343,0.666666666667,0.47219403288,0.364389860409,0.449575775006
333,58.1921849736,23205904.6078,23.2059046078,0.960378741109,0.526517394889,0.480190462887,0.0396212588905,33231.7025879,0.706991098907,1.53749068817,892372.989016,99021.0073923,2484636.49375,69.0345697714,0.612974527704,0.666666666667,0.5,0.389871969517,0.500879355808
334,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
335,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
336,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
337,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
338,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
339,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
340,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
341,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
342,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
343,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
344,37.1580653255,23553044.0437,23.5530440437,0.928408881233,0.527027986894,0.951290545429,0.0715911187669,52821.7401287,1.14920530526,1.53164177918,2685297.46725,99021.0073923,7233221.66344,69.3488361828,0.477464711343,0.666666666667,0.47219403288,0.364389860409,0.449575775006
345,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
346,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
347,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
348,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
349,213.912485613,20606918.0983,20.6069180983,0.983213166273,0.513670626299,0.0786685291912,0.0167868337266,8027.78374498,0.0619992515472,1.76068095762,73669.1528021,99021.0073923,51802.4076845,64.0634539699,0.804310403786,0.666666666667,0.5,0.454100665821,0.629923501901
350,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
351,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
352,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
353,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
354,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
355,37.1580653255,23553044.0437,23.5530440437,0.928408881233,0.527027986894,0.951290545429,0.0715911187669,52821.7401287,1.14920530526,1.53164177918,2685297.46725,99021.0073923,7233221.66344,69.3488361828,0.477464711343,0.666666666667,0.47219403288,0.364389860409,0.449575775006
356,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
357,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
358,,19635925.3254,19.6359253254,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.80980432715,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
359,,19472313.0632,19.4723130632,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.82501085033,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
360,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
361,,19651068.7523,19.6510687523,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.80840966308,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
