,Avg. $/ML,Avg. Annual Profit ($),Avg. Annual Profit ($M),Avg. Dryland Area (Ha),Avg. GPWUI,Avg. IWUI,Avg. Irrigated Area (Ha),Avg. ML,Avg. ML/Ha,Income Volatility,Total GW Used (ML),Total Rainfall (mm),Total SW Used (ML),SW Allocation Index,gw_trigger_current_rules,gw_trigger_proposed_rules,gw_trigger_norm_dist,Ecology Index,Recreation Index
89,16.0434483158,68519147.214,68.519147214,0.666233687701,0.551974907198,1.62601813329,0.333766312299,355904.093816,1.64845363756,0.382352608829,18632235.8425,129436.477156,47697657.8688,1.0,0.365249306542,0.504093092484,0.11989344413,0.486727630508,0.730137642767
90,16.0450416512,68519655.1577,68.5196551577,0.666233687701,0.552001547964,1.62619322762,0.333766312299,355871.389259,1.64831392995,0.38234433476,18623492.8991,129436.477156,47700779.307,1.0,0.36514782491,0.504093092484,0.122089989998,0.486728770738,0.730200382504
91,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
92,18.5337772922,65030216.8312,65.0302168312,0.730332680227,0.538962616301,1.58591603167,0.269667319773,292395.049887,2.03403819682,0.381201912286,18874941.2066,129436.477156,47251855.7248,1.0,0.364581219133,0.503145930587,0.116155669712,0.482021554019,0.730367093367
93,17.4658810852,72675279.1367,72.6752791367,0.635602362601,0.567913388572,1.89734596448,0.364397637399,346748.797376,1.40467894854,0.347884667753,16514844.3151,129436.477156,45193328.9392,1.0,0.37235302077,0.51667681483,0.134728859481,0.489346301335,0.730926993162
94,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
95,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
96,23.3866025238,67816659.1421,67.8166591421,0.743665154981,0.574671520595,1.33089034559,0.256334845019,241650.673974,0.890921191654,0.519480382856,7087782.68587,129436.477156,20444169.0382,0.989040261004,0.367481902442,0.507746431229,0.123601301832,0.485254059639,0.727764693297
97,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
98,16.2139379194,69235255.6515,69.2352556515,0.656662269001,0.55527365885,1.66656793845,0.343337730999,355842.280038,1.59402500701,0.375948232497,18454156.7759,129436.477156,47524994.8282,1.0,0.37474629592,0.519518300521,0.143642057314,0.497505218005,0.732556819925
99,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
